yymmdd,qty,rhm_avg,gsr_sum,discount,cust_grp_cd,biz_cd,line_cd,brand_cd,브랜드,SP1
2020-03-22,5.68,52.98,20.69,0.27,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-03-29,4.88,61.31,18.47,0.26,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-04-05,10.0,46.45,23.37,0.31,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-04-12,10.52,50.72,25.14,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-04-19,12.82,43.06,25.57,0.28,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-04-26,24.02,54.71,22.6,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-05-03,15.0,52.36,27.33,0.3,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-05-10,3.4,50.0,27.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-05-17,34.42,82.31,8.41,0.33,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-05-24,94.74866542675423,80.44,19.62,0.35,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-05-31,18.92,70.21,24.82,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-06-07,93.35,67.17,18.86,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-06-14,84.52,76.86,21.86,0.35,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-06-21,19.73,73.48,23.74,0.33,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-06-28,6.05,82.65,11.84,0.24,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-07-05,78.25,87.79,10.5,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-07-12,16.27,78.81,24.25,0.3,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-07-19,94.74866542675423,87.42,17.51,0.35,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-07-26,54.0,96.53,5.43,0.4,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-08-02,64.0,94.67,9.21,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-08-09,45.05,90.83,10.89,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-08-16,42.0,95.3,8.93,0.4,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-08-23,46.35,79.31,25.0,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-08-30,50.38,78.62,22.72,0.41,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-09-06,71.5,83.76,17.12,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-09-13,44.48,84.98,15.05,0.35,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-09-20,4.62,88.52,9.66,0.32,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-09-27,11.95,70.77,15.11,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-10-04,5.0,72.3,20.77,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-10-11,11.72,64.06,16.09,0.3,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-10-18,37.62,69.4,11.37,0.33,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-10-25,40.88,71.02,13.99,0.39,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-11-01,30.15,70.83,13.31,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-11-08,30.85,68.54,9.17,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-11-15,43.42,61.85,12.57,0.35,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-11-22,39.25,84.91,2.67,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-11-29,29.58,61.53,9.02,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-12-06,1.35,58.2,10.14,0.26,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-12-13,17.2,62.96,7.96,0.32,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-12-20,20.85,57.24,9.37,0.33,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-12-27,29.78,70.55,7.87,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-01-03,28.678982643725785,0.0,0.0,0.0,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-01-10,39.22,60.57,10.69,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-01-17,55.7,72.89,6.9,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-01-24,92.82,58.4,9.96,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-01-31,25.0,61.96,2.73,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-02-07,58.58,57.91,11.42,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-02-14,22.62,57.18,13.99,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-02-21,36.38,66.37,11.43,0.43,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-02-28,11.3,39.28,15.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-03-07,28.72,84.83,5.38,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-03-14,38.42,61.65,14.57,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-03-21,51.35,55.22,18.83,0.41,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-03-28,60.0,55.7,20.18,0.43,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-04-04,24.0,45.22,16.02,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-04-11,16.15,47.82,24.18,0.32,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-04-18,19.18,67.06,14.74,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-04-25,43.18,47.57,21.75,0.39,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-05-02,59.12,60.67,17.75,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-05-09,35.65,62.47,15.77,0.39,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-05-16,31.9,69.11,17.4,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-05-23,37.6,88.82,13.05,0.35,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-05-30,11.95,73.76,13.81,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-06-06,46.3,70.01,12.99,0.39,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-06-13,34.15,68.66,21.28,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-06-20,32.2,82.47,9.41,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-06-27,6.22,79.36,14.04,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-07-04,54.42,78.37,18.76,0.4,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-07-11,33.0,90.0,13.32,0.44,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-07-18,22.45,78.6,21.53,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-07-25,10.95,73.4,24.88,0.41,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-08-01,44.48,69.11,20.78,0.4,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-08-08,32.33,86.84,15.08,0.39,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-08-15,38.48,75.69,14.04,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-08-22,22.0,76.53,17.32,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-08-29,11.25,93.97,6.39,0.35,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-09-05,23.72,90.62,8.71,0.33,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-09-12,26.12,91.06,8.97,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-09-19,27.05,75.8,16.4,0.32,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-09-26,15.0,74.7,19.0,0.4,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-10-03,29.38,81.56,14.47,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-10-10,34.1,88.57,7.82,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-10-17,29.3,82.12,7.26,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-10-24,18.95,75.69,15.0,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-10-31,51.62,72.2,14.81,0.39,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-11-07,32.62,77.41,10.95,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-11-14,44.65,84.22,5.02,0.36,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-11-21,32.9,74.3,10.35,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-11-28,11.68,69.56,9.5,0.34,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-12-05,12.32,64.41,8.36,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-12-12,20.38,82.27,7.44,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-12-19,73.45,72.08,5.43,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2021-12-26,40.0,67.38,7.44,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-01-02,94.74866542675423,70.73,6.12,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-01-09,94.74866542675423,52.23,10.74,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-01-16,94.74866542675423,53.78,10.89,0.37,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-01-23,61.9,45.11,8.56,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-01-30,23.0,57.58,8.85,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-02-06,11.0,53.0,12.42,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-02-13,15.0,46.56,12.31,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-02-20,10.92,49.16,13.2,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-02-27,14.5,43.22,16.97,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-03-06,13.55,49.18,16.26,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-03-13,11.45,47.17,14.72,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-03-20,32.72,73.14,9.56,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-03-27,23.4,58.72,12.98,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-04-03,23.88,53.37,19.75,0.42,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-04-10,44.62,38.73,22.23,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-04-17,43.32,67.68,15.91,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-04-24,22.08,43.07,23.51,0.21,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-05-01,8.0,59.0,18.12,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-05-08,20.62,49.8,26.07,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-05-15,15.0,51.9,24.58,0.23,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-05-22,8.98,39.51,22.83,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-05-29,9.55,55.79,27.07,0.21,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-06-05,16.0,54.31,24.85,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-06-12,9.32,65.47,20.34,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-06-19,14.0,63.97,18.9,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-06-26,7.38,68.59,20.92,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-07-03,32.95,0.0,0.0,0.24,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-07-10,46.35,0.0,0.0,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-07-17,35.22,0.0,0.0,0.23,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-07-24,24.0,85.81,11.45,0.22,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-07-31,10.0,69.59,23.76,0.33,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-08-07,31.75,76.5,18.79,0.3,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-08-14,8.0,85.7,5.23,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-08-21,29.35,77.7,16.3,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-08-28,66.0,79.39,11.97,0.33,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-09-04,19.6,80.45,14.35,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-09-11,8.93,70.57,20.15,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-09-18,3.9,0.0,0.0,0.32,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-09-25,6.0,64.08,18.89,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-10-02,27.0,69.91,15.27,0.28,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-10-09,28.0,75.08,10.62,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-10-16,5.0,74.03,17.27,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-10-23,2.38,57.2,17.55,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-10-30,4.8,0.0,0.0,0.28,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-11-06,24.0,62.95,13.22,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-11-13,0.45,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-11-20,11.0,65.23,10.93,0.28,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-11-27,12.0,64.6,8.91,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-12-04,25.0,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-12-11,9.6,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-12-18,4.0,60.07,8.26,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2022-12-25,3.45,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-01-01,28.678982643725785,63.7,8.7,0.65,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-01-08,2.0,54.15,10.72,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-01-15,15.25,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-01-22,4.25,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-01-29,6.0,59.55,8.33,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-02-05,11.0,48.46,13.16,0.38,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-02-12,8.48,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-02-19,13.25,60.44,8.12,0.28,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-02-26,6.85,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-03-05,7.68,39.66,18.96,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2023-03-12,9.02,0.0,0.0,0.29,1060,P1,P107,P107114,기타웨하스,서대전영업소
2020-03-22,75.12,54.59,19.22,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-03-29,81.75,60.75,17.61,0.36,1060,P1,P106,P106008,초코파이,서대전영업소
2020-04-05,102.88,44.31,22.74,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2020-04-12,44.38,47.57,25.21,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2020-04-19,117.75,51.64,22.34,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-04-26,78.5,57.5,22.27,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2020-05-03,104.0,55.49,25.1,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2020-05-10,148.38,48.54,27.18,0.35,1060,P1,P106,P106008,초코파이,서대전영업소
2020-05-17,145.25,59.8,24.28,0.33,1060,P1,P106,P106008,초코파이,서대전영업소
2020-05-24,157.64612011210633,77.2,22.02,0.33,1060,P1,P106,P106008,초코파이,서대전영업소
2020-05-31,157.64612011210633,68.25,26.18,0.3,1060,P1,P106,P106008,초코파이,서대전영업소
2020-06-07,29.62,70.47,16.05,0.37,1060,P1,P106,P106008,초코파이,서대전영업소
2020-06-14,52.0,71.63,23.64,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-06-21,68.88,72.62,23.01,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-06-28,83.12,80.62,13.56,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-07-05,44.12,82.5,14.23,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2020-07-12,77.88,82.66,20.0,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2020-07-19,61.75,90.26,13.72,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-07-26,26.38,96.77,5.1,0.36,1060,P1,P106,P106008,초코파이,서대전영업소
2020-08-02,63.38,94.96,9.09,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2020-08-09,54.25,91.84,10.66,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2020-08-16,30.25,95.29,9.47,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-08-23,48.88,79.95,24.09,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2020-08-30,52.0,78.6,20.59,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-09-06,157.64612011210633,86.29,14.71,0.35,1060,P1,P106,P106008,초코파이,서대전영업소
2020-09-13,157.64612011210633,84.95,14.79,0.34,1060,P1,P106,P106008,초코파이,서대전영업소
2020-09-20,125.38,79.18,15.9,0.32,1060,P1,P106,P106008,초코파이,서대전영업소
2020-09-27,157.64612011210633,70.85,16.97,0.32,1060,P1,P106,P106008,초코파이,서대전영업소
2020-10-04,77.0,73.31,19.35,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2020-10-11,68.12,62.99,14.14,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2020-10-18,43.38,71.57,11.63,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2020-10-25,89.0,71.49,13.75,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-11-01,53.12,67.38,12.95,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-11-08,42.88,64.7,10.63,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-11-15,125.0,62.4,12.44,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2020-11-22,51.88,84.48,3.94,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2020-11-29,71.38,61.06,8.26,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2020-12-06,56.12,55.91,10.27,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2020-12-13,109.38,66.19,6.86,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2020-12-20,76.0,57.08,9.74,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2020-12-27,94.38,69.96,7.49,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-01-03,114.5,75.5,7.23,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-01-10,92.5,61.54,10.7,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-01-17,93.75,72.0,8.15,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2021-01-24,51.38,67.12,8.34,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-01-31,131.75,61.74,9.34,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-02-07,117.12,57.52,12.13,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-02-14,78.62,58.85,13.78,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-02-21,57.0,63.75,12.94,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-02-28,73.38,44.1,13.41,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-03-07,151.0,79.55,9.72,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-03-14,98.75,69.53,11.77,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-03-21,59.62,53.93,19.35,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-03-28,83.12,53.5,19.79,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-04-04,75.75,45.69,12.88,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-04-11,110.88,47.93,23.93,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-04-18,114.88,64.13,16.47,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-04-25,102.25,45.55,20.86,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-05-02,61.25,62.39,15.51,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-05-09,157.64612011210633,59.29,20.18,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-05-16,50.0,66.51,19.59,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2021-05-23,51.0,90.59,7.76,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-05-30,84.25,72.25,14.7,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-06-06,34.88,72.81,14.85,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-06-13,84.88,70.48,21.95,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2021-06-20,68.5,79.72,11.46,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-06-27,24.88,78.31,18.61,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-07-04,54.12,75.23,19.54,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-07-11,58.75,88.56,14.56,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-07-18,100.75,78.19,22.13,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-07-25,46.12,78.73,20.33,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-08-01,27.0,67.67,13.38,0.36,1060,P1,P106,P106008,초코파이,서대전영업소
2021-08-08,30.25,82.14,20.07,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-08-15,30.75,76.17,15.77,0.42,1060,P1,P106,P106008,초코파이,서대전영업소
2021-08-22,64.62,78.43,17.59,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-08-29,23.38,93.87,6.07,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-09-05,36.0,84.81,12.68,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-09-12,52.38,89.24,11.18,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-09-19,65.12,74.95,14.73,0.42,1060,P1,P106,P106008,초코파이,서대전영업소
2021-09-26,10.0,74.87,18.51,0.34,1060,P1,P106,P106008,초코파이,서대전영업소
2021-10-03,23.12,84.27,12.18,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-10-10,64.12,86.16,11.46,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-10-17,51.38,86.86,3.41,0.42,1060,P1,P106,P106008,초코파이,서대전영업소
2021-10-24,56.25,75.77,14.87,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-10-31,21.88,75.05,14.24,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-11-07,28.62,78.58,12.08,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2021-11-14,38.0,82.35,5.04,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-11-21,64.0,81.01,9.66,0.42,1060,P1,P106,P106008,초코파이,서대전영업소
2021-11-28,40.62,71.2,8.49,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-12-05,22.0,71.27,6.29,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-12-12,40.75,84.85,5.89,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2021-12-19,31.25,73.2,5.15,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2021-12-26,52.62,65.65,7.9,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2022-01-02,12.0,83.4,3.65,0.4,1060,P1,P106,P106008,초코파이,서대전영업소
2022-01-09,74.0,53.33,9.07,0.37,1060,P1,P106,P106008,초코파이,서대전영업소
2022-01-16,35.0,52.8,11.3,0.33,1060,P1,P106,P106008,초코파이,서대전영업소
2022-01-23,25.0,48.6,9.24,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2022-01-30,58.5,62.31,6.7,0.38,1060,P1,P106,P106008,초코파이,서대전영업소
2022-02-06,70.36532310328359,0.0,0.0,0.0,1060,P1,P106,P106008,초코파이,서대전영업소
2022-02-13,83.0,45.34,13.27,0.37,1060,P1,P106,P106008,초코파이,서대전영업소
2022-02-20,104.38,50.68,12.8,0.29,1060,P1,P106,P106008,초코파이,서대전영업소
2022-02-27,127.0,50.66,15.76,0.41,1060,P1,P106,P106008,초코파이,서대전영업소
2022-03-06,94.0,50.75,17.0,0.36,1060,P1,P106,P106008,초코파이,서대전영업소
2022-03-13,114.0,47.02,16.15,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2022-03-20,93.25,72.27,10.2,0.33,1060,P1,P106,P106008,초코파이,서대전영업소
2022-03-27,138.25,53.29,14.88,0.34,1060,P1,P106,P106008,초코파이,서대전영업소
2022-04-03,157.64612011210633,59.36,15.05,0.33,1060,P1,P106,P106008,초코파이,서대전영업소
2022-04-10,50.62,38.82,22.66,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2022-04-17,76.0,73.46,13.19,0.39,1060,P1,P106,P106008,초코파이,서대전영업소
2022-04-24,157.64612011210633,45.78,22.08,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2022-05-01,104.25,57.39,18.78,0.34,1060,P1,P106,P106008,초코파이,서대전영업소
2022-05-08,157.64612011210633,50.79,26.0,0.25,1060,P1,P106,P106008,초코파이,서대전영업소
2022-05-15,51.0,49.54,20.17,0.21,1060,P1,P106,P106008,초코파이,서대전영업소
2022-05-22,114.0,41.93,24.95,0.23,1060,P1,P106,P106008,초코파이,서대전영업소
2022-05-29,76.5,53.51,27.85,0.22,1060,P1,P106,P106008,초코파이,서대전영업소
2022-06-05,29.38,58.7,23.37,0.32,1060,P1,P106,P106008,초코파이,서대전영업소
2022-06-12,35.0,70.22,15.91,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2022-06-19,22.0,68.98,16.82,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2022-06-26,9.88,71.74,19.89,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2022-07-03,19.0,0.0,0.0,0.42,1060,P1,P106,P106008,초코파이,서대전영업소
2022-07-10,61.0,0.0,0.0,0.29,1060,P1,P106,P106008,초코파이,서대전영업소
2022-07-17,6.0,0.0,0.0,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2022-07-24,64.0,77.21,21.02,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2022-07-31,57.88,69.06,23.7,0.28,1060,P1,P106,P106008,초코파이,서대전영업소
2022-08-07,91.0,76.73,18.71,0.19,1060,P1,P106,P106008,초코파이,서대전영업소
2022-08-14,61.0,85.9,4.81,0.22,1060,P1,P106,P106008,초코파이,서대전영업소
